ano,id_respondente,idade,genero,cor_raca_etnia,pcd,estado_moradia,uf_moradia,regiao,nivel_ensino,area_formacao,situacao_trabalho,setor_empresa,porte_empresa,cargo,senioridade,faixa_salarial,tempo_experiencia_dados,tempo_experiencia_ti,forma_trabalho,forma_trabalho_ideal,salario_mensal_estimado,faixa_inferior,faixa_superior,satisfacao_empresa,atua_como_gestor,usa_ia,tipo_uso_ia,tipo_uso_ia_empresa,ia_prioridade_empresa
2023,2023-1300,24,Masculino,Parda,Não,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Outra opção,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,Engenheiro de Machine Learning/ML Engineer/AI Engineer,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,de 3 a 4 anos,Hibrido,Hibrido,5000.5,4001.0,6000.0,1,0,1,Paga|Assistente de codigo,"Existe um direcionamento centralizado para que colaboradores utilizem soluções baseadas em AI Generativa (como o ChatGPT por exemplo), incluindo apoio nos custos das ferramentas., Equipes de desenvolvimento utilizando soluções no estilo Copilot (Github Copilot, AWS CodeWhisperer etc) para obter mais produtividade no processo de desenvolvimento., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de propor melhorias e inovações para impulsionar a diferenciação de produtos oferecidos para os clientes finais (exemplo: novos recursos, produtos, serviços etc), Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes).",
2023,2023-1301,42,Masculino,Branca,Não,Rio Grande do Sul (RS),RS,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Junior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Mais de 10 anos,Remoto,Remoto,7000.5,6001.0,8000.0,1,0,1,Gratuita,"Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado., Existe um direcionamento centralizado para que colaboradores utilizem soluções baseadas em AI Generativa (como o ChatGPT por exemplo), incluindo apoio nos custos das ferramentas., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de propor melhorias e inovações para impulsionar a diferenciação de produtos oferecidos para os clientes finais (exemplo: novos recursos, produtos, serviços etc), Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes).",
2023,2023-1302,25,Masculino,Preta,Não,São Paulo (SP),SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Seguros ou Previdência,Acima de 3.000,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Hibrido,Remoto,5000.5,4001.0,6000.0,1,0,1,Paga|Assistente de codigo,"Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado., Não tenho visto soluções de IA Generatica e LLMs sendo tradadas como prioridade pela empresa e pessoas, os poucos casos de uso são isolados ou ainda estão muito no início.",
2023,2023-1303,34,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 1.001 a 3.000,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Junior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 6 anos,de 1 a 2 anos,Remoto,Remoto,7000.5,6001.0,8000.0,1,0,1,Gratuita,"Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado., Não tenho visto soluções de IA Generatica e LLMs sendo tradadas como prioridade pela empresa e pessoas, os poucos casos de uso são isolados ou ainda estão muito no início.",
2023,2023-1304,29,Masculino,Branca,Não,Minas Gerais (MG),MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 1.001 a 3.000,Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO),Pleno,de R$ 12.001/mês a R$ 16.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Remoto,Remoto,14000.5,12001.0,16000.0,1,0,1,Gratuita,"Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes).",
2023,2023-1305,33,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 1.001 a 3.000,Analista de BI/BI Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Mais de 10 anos,Remoto,Remoto,7000.5,6001.0,8000.0,0,0,1,Gratuita,"Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado., Equipes de desenvolvimento utilizando soluções no estilo Copilot (Github Copilot, AWS CodeWhisperer etc) para obter mais produtividade no processo de desenvolvimento.",
2023,2023-1306,30,Feminino,Parda,Não,São Paulo (SP),SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,Nao informado,,,,Nao informado,Nao informado,,,,,,,,,
2023,2023-1307,19,Masculino,Branca,Não,Santa Catarina (SC),SC,Sul,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Internet/Ecommerce,de 6 a 10,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Junior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Menos de 1 ano,Presencial,Hibrido,1500.5,1001.0,2000.0,1,0,1,Paga,"Equipes de desenvolvimento utilizando soluções no estilo Copilot (Github Copilot, AWS CodeWhisperer etc) para obter mais produtividade no processo de desenvolvimento.",
2023,2023-1308,26,Masculino,Branca,Não,Minas Gerais (MG),MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 1.001 a 3.000,Analytics Engineer,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,de 1 a 2 anos,Remoto,Hibrido,10000.5,8001.0,12000.0,1,0,1,Gratuita,Não sei opinar.,
2023,2023-1309,42,Masculino,Preta,Não,Minas Gerais (MG),MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 51 a 100,Analista de BI/BI Analyst,Pleno,de R$ 20.001/mês a R$ 25.000/mês,de 7 a 10 anos,de 5 a 6 anos,Presencial,Presencial,22500.5,20001.0,25000.0,1,0,1,Paga,"Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado., Equipes de desenvolvimento utilizando soluções no estilo Copilot (Github Copilot, AWS CodeWhisperer etc) para obter mais produtividade no processo de desenvolvimento., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes).",
2023,2023-1310,36,Feminino,Parda,Não,Rio de Janeiro (RJ),RJ,Sudeste,Pós-graduação,Ciências Sociais,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,Analista de Negócios/Business Analyst,Junior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Menos de 1 ano,Remoto,Remoto,3500.5,3001.0,4000.0,1,0,0,Nenhuma,"Não sei opinar., Não tenho visto soluções de IA Generatica e LLMs sendo tradadas como prioridade pela empresa e pessoas, os poucos casos de uso são isolados ou ainda estão muito no início.",
2023,2023-1311,25,Masculino,Branca,Não,Minas Gerais (MG),MG,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Área de Consultoria,de 51 a 100,Cientista de Dados/Data Scientist,Junior,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Menos de 1 ano,Hibrido,Hibrido,10000.5,8001.0,12000.0,1,0,1,Paga,"Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado.",
2023,2023-1312,20,Masculino,Branca,Não,Rio Grande do Sul (RS),RS,Sul,Não tenho graduação formal,,"Desempregado, buscando recolocação",,,,Nao informado,,,,Nao informado,Nao informado,,,,,,,,,
2023,2023-1313,21,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,Analista de Dados/Data Analyst,Junior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,de 3 a 4 anos,Hibrido,Hibrido,5000.5,4001.0,6000.0,1,0,1,Gratuita,"Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado.",
2023,2023-1314,24,Masculino,Parda,Não,Goiás (GO),GO,Centro-oeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Internet/Ecommerce,de 51 a 100,Analista de Suporte/Analista Técnico,Pleno,de R$ 2.001/mês a R$ 3.000/mês,de 3 a 4 anos,de 3 a 4 anos,Presencial,Remoto,2500.5,2001.0,3000.0,0,0,0,Nenhuma,"Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado.",
